interval,transfer,bitrate,retr,cwnd,timestamp,%user,%nice,%system,%iowait,%steal,%idle[...]
1197,29.4,246,0,574,2024-11-04 23:27:27,0.26,0.0,28.97,0.0,0.0,70.77
1198,29.9,251,2,423,2024-11-04 23:27:28,0.52,0.0,28.68,0.26,0.0,70.54
1199,29.2,245,3,339,2024-11-04 23:27:29,0.26,0.0,28.72,0.0,0.0,71.03
1200,28.6,240,0,393,2024-11-04 23:27:30,13.11,0.0,28.53,0.26,0.0,58.1
1201,29.0,243,0,441,2024-11-04 23:27:31,15.6,0.0,28.64,0.0,0.0,55.75
1202,30.1,253,0,485,2024-11-04 23:27:32,0.78,0.0,27.91,0.0,0.0,71.32
1203,29.8,250,0,526,2024-11-04 23:27:33,0.26,0.0,28.72,0.0,0.0,71.03
1204,29.4,246,0,564,2024-11-04 23:27:34,0.26,0.0,30.0,2.05,0.0,67.69
1205,29.4,246,0,599,2024-11-04 23:27:35,0.26,0.0,28.17,0.78,0.0,70.8
1206,29.6,249,2,478,2024-11-04 23:27:36,0.25,0.0,29.26,0.0,0.0,70.48
1207,29.0,243,0,528,2024-11-04 23:27:37,0.26,0.0,28.72,0.0,0.0,71.03
1208,28.9,242,0,564,2024-11-04 23:27:38,21.48,0.0,29.41,0.0,0.0,49.1
1209,29.4,246,0,585,2024-11-04 23:27:39,7.16,0.0,28.64,0.0,0.0,64.19
1210,29.9,251,1,437,2024-11-04 23:27:40,0.26,0.0,29.08,0.26,0.0,70.41
1211,29.4,246,0,480,2024-11-04 23:27:41,0.26,0.0,29.23,0.0,0.0,70.51
1212,29.8,250,0,522,2024-11-04 23:27:42,0.78,0.0,29.53,0.0,0.0,69.69
1213,29.4,246,0,560,2024-11-04 23:27:43,0.26,0.0,28.53,0.0,0.0,71.21
1214,28.0,235,2,421,2024-11-04 23:27:44,16.28,0.0,29.01,0.0,0.0,54.71
1215,29.9,251,0,484,2024-11-04 23:27:45,12.98,0.0,29.77,0.25,0.0,57.0
1216,29.8,250,0,528,2024-11-04 23:27:46,0.0,0.0,28.24,0.0,0.0,71.76
1217,29.9,251,0,559,2024-11-04 23:27:47,0.25,0.0,29.44,0.0,0.0,70.3
1218,29.9,251,0,577,2024-11-04 23:27:48,0.26,0.0,28.28,0.0,0.0,71.47
1219,29.5,247,2,452,2024-11-04 23:27:49,0.51,0.0,28.53,0.0,0.0,70.95
1220,29.9,251,0,507,2024-11-04 23:27:50,0.26,0.0,28.64,0.0,0.0,71.1
1221,28.4,238,0,546,2024-11-04 23:27:51,1.02,0.0,29.41,0.0,0.0,69.57
1222,28.9,242,0,570,2024-11-04 23:27:52,25.63,0.0,29.19,0.0,0.0,45.18
1223,29.6,249,1,571,2024-11-04 23:27:53,2.08,0.0,28.05,0.0,0.0,69.87
1224,29.9,251,0,476,2024-11-04 23:27:54,0.26,0.0,27.79,0.0,0.0,71.95
1225,28.9,242,123,374,2024-11-04 23:27:55,0.0,0.0,28.35,0.26,0.0,71.39
1226,29.4,246,0,425,2024-11-04 23:27:56,0.26,0.0,27.27,0.0,0.0,72.47
1227,29.8,250,0,471,2024-11-04 23:27:57,0.51,0.0,28.9,0.0,0.0,70.59
1228,29.8,250,0,513,2024-11-04 23:27:58,0.51,0.0,28.39,0.0,0.0,71.1
1229,28.4,238,0,550,2024-11-04 23:27:59,4.13,0.0,27.91,0.0,0.0,67.96
1230,29.2,245,0,586,2024-11-04 23:28:00,24.81,0.0,29.16,0.26,0.0,45.78
1231,29.4,246,4,464,2024-11-04 23:28:01,0.77,0.0,28.46,0.0,0.0,70.77
1232,29.4,246,0,517,2024-11-04 23:28:02,0.77,0.0,29.12,0.0,0.0,70.1
1233,30.0,252,0,553,2024-11-04 23:28:03,0.0,0.0,28.5,0.0,0.0,71.5
1234,29.4,246,0,576,2024-11-04 23:28:04,0.77,0.0,28.39,0.0,0.0,70.84
1235,29.9,251,1,421,2024-11-04 23:28:05,0.26,0.0,29.08,0.26,0.0,70.41
1236,29.4,246,0,466,2024-11-04 23:28:06,0.25,0.0,29.44,0.0,0.0,70.3
1237,28.0,235,0,505,2024-11-04 23:28:07,12.21,0.0,28.75,0.0,0.0,59.03
1238,29.9,251,0,545,2024-11-04 23:28:08,16.84,0.0,29.08,0.0,0.0,54.08
1239,29.8,250,0,583,2024-11-04 23:28:09,0.51,0.0,29.08,0.0,0.0,70.41
1240,29.8,250,3,465,2024-11-04 23:28:10,0.26,0.0,28.21,0.0,0.0,71.54
1241,28.9,242,129,359,2024-11-04 23:28:11,0.0,0.0,28.35,0.77,0.0,70.88
1242,29.9,251,0,412,2024-11-04 23:28:12,0.25,0.0,28.28,0.0,0.0,71.46
1243,29.9,251,0,459,2024-11-04 23:28:13,0.77,0.0,28.39,0.0,0.0,70.84
1244,29.4,246,0,500,2024-11-04 23:28:14,0.0,0.0,28.97,0.0,0.0,71.03
1245,28.9,242,0,540,2024-11-04 23:28:15,19.39,0.0,29.59,0.0,0.0,51.02
1246,29.1,244,0,575,2024-11-04 23:28:16,10.15,0.0,29.19,0.51,0.0,60.15
1247,29.5,247,6,454,2024-11-04 23:28:17,0.0,0.0,29.52,0.0,0.0,70.48
1248,29.1,244,99,365,2024-11-04 23:28:18,0.0,0.0,28.61,0.0,0.0,71.39
1249,29.5,247,0,418,2024-11-04 23:28:19,0.26,0.0,27.06,0.0,0.0,72.68
1250,30.0,252,0,465,2024-11-04 23:28:20,0.51,0.0,29.01,0.0,0.0,70.48
1251,30.0,252,0,507,2024-11-04 23:28:21,0.0,0.0,28.9,0.0,0.0,71.1
1252,28.9,242,0,545,2024-11-04 23:28:22,2.83,0.0,28.53,0.77,0.0,67.87
1253,29.1,244,0,581,2024-11-04 23:28:23,25.19,0.0,29.77,0.0,0.0,45.04
1254,30.0,252,6,457,2024-11-04 23:28:24,1.28,0.0,28.72,0.0,0.0,70.0
1255,29.8,250,0,512,2024-11-04 23:28:25,1.02,0.0,29.85,0.0,0.0,69.13
1256,29.6,249,0,550,2024-11-04 23:28:26,0.25,0.0,29.62,0.0,0.0,70.13
1257,28.8,241,0,574,2024-11-04 23:28:27,0.26,0.0,29.05,0.77,0.0,69.92
1258,29.6,249,2,416,2024-11-04 23:28:28,0.26,0.0,28.97,0.0,0.0,70.77
1259,29.8,250,0,481,2024-11-04 23:28:29,0.51,0.0,30.03,0.0,0.0,69.47
1260,28.6,240,0,528,2024-11-04 23:28:30,11.0,0.0,29.16,0.0,0.0,59.85
1261,29.6,249,0,560,2024-11-04 23:28:31,17.56,0.0,29.77,0.0,0.0,52.67
1262,29.6,249,0,580,2024-11-04 23:28:32,0.0,0.0,29.26,0.0,0.0,70.74
1263,30.0,252,2,442,2024-11-04 23:28:33,0.26,0.0,29.85,4.85,0.0,65.05
1264,29.8,250,0,500,2024-11-04 23:28:34,0.25,0.0,29.01,0.0,0.0,70.74
1265,29.4,246,0,542,2024-11-04 23:28:35,0.26,0.0,28.12,0.0,0.0,71.61
1266,29.9,251,0,570,2024-11-04 23:28:36,0.26,0.0,28.09,0.0,0.0,71.65
1267,28.9,242,0,586,2024-11-04 23:28:37,0.0,0.0,29.05,0.0,0.0,70.95
1268,28.4,238,1,450,2024-11-04 23:28:38,18.88,0.0,29.34,0.0,0.0,51.79
1269,29.9,251,0,494,2024-11-04 23:28:39,10.18,0.0,29.52,0.0,0.0,60.31
1270,29.9,251,0,535,2024-11-04 23:28:40,0.25,0.0,30.35,0.0,0.0,69.4
1271,29.4,246,0,571,2024-11-04 23:28:41,0.26,0.0,28.97,0.0,0.0,70.77
1272,29.9,251,3,438,2024-11-04 23:28:42,0.0,0.0,28.42,0.0,0.0,71.58
1273,29.4,246,0,498,2024-11-04 23:28:43,0.26,0.0,28.83,0.26,0.0,70.66
1274,28.5,239,0,541,2024-11-04 23:28:44,16.24,0.0,29.95,0.0,0.0,53.81
1275,29.8,250,0,567,2024-11-04 23:28:45,12.53,0.0,28.64,0.0,0.0,58.82
1276,29.5,247,0,584,2024-11-04 23:28:46,0.26,0.0,27.98,0.0,0.0,71.76
1277,29.6,249,1,450,2024-11-04 23:28:47,0.0,0.0,29.08,0.0,0.0,70.92
1278,29.8,250,0,493,2024-11-04 23:28:48,0.26,0.0,28.72,0.0,0.0,71.03
1279,29.9,251,0,533,2024-11-04 23:28:49,0.0,0.0,28.68,0.0,0.0,71.32
1280,29.4,246,0,570,2024-11-04 23:28:50,0.25,0.0,29.9,0.0,0.0,69.85
1281,28.8,241,1,438,2024-11-04 23:28:51,1.03,0.0,28.53,0.0,0.0,70.44
1282,29.4,246,0,498,2024-11-04 23:28:52,25.19,0.0,30.23,0.0,0.0,44.58
1283,29.8,250,0,540,2024-11-04 23:28:53,3.05,0.0,28.75,0.25,0.0,67.94
1284,29.9,251,0,566,2024-11-04 23:28:54,0.0,0.0,28.97,0.0,0.0,71.03
1285,28.8,241,184,407,2024-11-04 23:28:55,0.51,0.0,29.01,0.0,0.0,70.48
1286,29.4,246,0,454,2024-11-04 23:28:56,0.25,0.0,27.99,0.0,0.0,71.76
1287,29.8,250,0,497,2024-11-04 23:28:57,0.26,0.0,28.42,0.0,0.0,71.32
1288,29.9,251,0,536,2024-11-04 23:28:58,0.25,0.0,28.93,0.51,0.0,70.3
1289,28.0,235,0,571,2024-11-04 23:28:59,9.49,0.0,28.72,0.0,0.0,61.79
1290,30.1,253,1,444,2024-11-04 23:29:00,19.34,0.0,29.26,0.0,0.0,51.4
1291,29.2,245,0,502,2024-11-04 23:29:01,0.52,0.0,28.24,0.0,0.0,71.24
1292,29.0,243,146,380,2024-11-04 23:29:02,0.78,0.0,28.94,0.0,0.0,70.28
1293,29.8,250,0,431,2024-11-04 23:29:03,0.0,0.0,27.96,0.5,0.0,71.54
1294,29.9,251,0,476,2024-11-04 23:29:04,0.51,0.0,28.64,0.0,0.0,70.84
1295,30.4,255,0,518,2024-11-04 23:29:05,0.0,0.0,29.34,0.0,0.0,70.66
1296,29.0,243,0,556,2024-11-04 23:29:06,0.0,0.0,29.34,0.0,0.0,70.66
1297,28.9,242,0,590,2024-11-04 23:29:07,17.69,0.0,28.46,0.0,0.0,53.85
1298,30.1,253,2,474,2024-11-04 23:29:08,11.6,0.0,28.61,0.52,0.0,59.28
1299,29.9,251,0,523,2024-11-04 23:29:09,0.51,0.0,28.28,0.0,0.0,71.21
1300,29.9,251,0,557,2024-11-04 23:29:10,0.26,0.0,28.17,0.0,0.0,71.58
1301,29.0,243,163,436,2024-11-04 23:29:11,0.25,0.0,27.09,0.0,0.0,72.66
1302,29.9,251,0,480,2024-11-04 23:29:12,0.51,0.0,29.26,0.0,0.0,70.23
1303,29.9,251,0,522,2024-11-04 23:29:13,0.51,0.0,28.24,0.76,0.0,70.48
1304,28.4,238,0,559,2024-11-04 23:29:14,1.03,0.0,29.31,0.0,0.0,69.67
1305,29.5,247,0,594,2024-11-04 23:29:15,25.45,0.0,29.01,0.0,0.0,45.55
1306,29.6,249,4,478,2024-11-04 23:29:16,2.56,0.0,28.72,0.0,0.0,68.72
1307,30.0,252,0,527,2024-11-04 23:29:17,0.52,0.0,28.09,0.0,0.0,71.39
1308,30.4,255,0,560,2024-11-04 23:29:18,0.25,0.0,28.93,0.25,0.0,70.56
1309,29.6,249,0,581,2024-11-04 23:29:19,0.51,0.0,28.21,0.0,0.0,71.28
1310,30.0,252,2,432,2024-11-04 23:29:20,0.51,0.0,29.08,0.0,0.0,70.41
1311,29.9,251,0,478,2024-11-04 23:29:21,0.26,0.0,29.41,0.0,0.0,70.33
1312,29.8,250,0,519,2024-11-04 23:29:22,1.03,0.0,29.56,0.0,0.0,69.41
1313,29.9,251,0,557,2024-11-04 23:29:23,0.26,0.0,28.97,0.26,0.0,70.51
1314,29.9,251,3,416,2024-11-04 23:29:24,0.26,0.0,28.64,0.0,0.0,71.1
1315,30.1,253,0,480,2024-11-04 23:29:25,0.76,0.0,29.19,0.0,0.0,70.05
1316,29.8,250,0,527,2024-11-04 23:29:26,0.0,0.0,29.56,0.0,0.0,70.44
1317,29.9,251,0,560,2024-11-04 23:29:27,0.77,0.0,28.28,0.0,0.0,70.95
1318,29.9,251,0,580,2024-11-04 23:29:28,0.0,0.0,28.87,0.26,0.0,70.88
1319,30.0,252,3,436,2024-11-04 23:29:29,0.0,0.0,29.08,0.0,0.0,70.92
1320,29.9,251,0,480,2024-11-04 23:29:30,0.0,0.0,29.12,0.0,0.0,70.88
1321,29.9,251,0,522,2024-11-04 23:29:31,0.77,0.0,28.13,0.0,0.0,71.1
1322,30.2,254,0,561,2024-11-04 23:29:32,0.0,0.0,28.97,0.0,0.0,71.03
1323,29.9,251,1,422,2024-11-04 23:29:33,0.0,0.0,28.46,0.77,0.0,70.77
1324,29.9,251,0,485,2024-11-04 23:29:34,0.51,0.0,28.46,0.0,0.0,71.03
1325,30.0,252,0,529,2024-11-04 23:29:35,0.25,0.0,30.13,0.0,0.0,69.62
1326,29.5,247,0,560,2024-11-04 23:29:36,0.26,0.0,28.72,0.0,0.0,71.03
1327,29.0,243,0,579,2024-11-04 23:29:37,0.26,0.0,28.35,0.0,0.0,71.39
1328,29.5,247,2,433,2024-11-04 23:29:38,0.51,0.0,29.8,0.51,0.0,69.19
1329,30.1,253,0,497,2024-11-04 23:29:39,0.25,0.0,30.08,0.0,0.0,69.67
1330,30.0,252,0,543,2024-11-04 23:29:40,0.51,0.0,28.72,0.0,0.0,70.77
1331,29.2,245,0,574,2024-11-04 23:29:41,1.03,0.0,28.53,0.0,0.0,70.44
1332,30.0,252,0,593,2024-11-04 23:29:42,0.76,0.0,30.2,0.0,0.0,69.04
1333,30.1,253,2,459,2024-11-04 23:29:43,0.0,0.0,29.7,0.25,0.0,70.05
1334,28.5,239,87,373,2024-11-04 23:29:44,1.04,0.0,26.94,0.0,0.0,72.02
1335,30.1,253,0,425,2024-11-04 23:29:45,0.26,0.0,28.64,0.0,0.0,71.1
1336,29.8,250,0,471,2024-11-04 23:29:46,0.51,0.0,28.5,0.0,0.0,70.99
1337,29.9,251,0,513,2024-11-04 23:29:47,0.77,0.0,28.57,0.0,0.0,70.66
1338,29.9,251,0,552,2024-11-04 23:29:48,0.26,0.0,27.65,0.0,0.0,72.09
1339,29.4,246,0,588,2024-11-04 23:29:49,0.0,0.0,29.12,0.26,0.0,70.62
1340,30.0,252,1,471,2024-11-04 23:29:50,0.26,0.0,28.28,0.0,0.0,71.47
1341,29.9,251,0,521,2024-11-04 23:29:51,0.77,0.0,28.97,0.0,0.0,70.26
1342,29.9,251,0,555,2024-11-04 23:29:52,0.25,0.0,29.01,0.0,0.0,70.74
1343,29.9,251,0,575,2024-11-04 23:29:53,0.51,0.0,28.21,0.0,0.0,71.28
1344,29.6,249,4,433,2024-11-04 23:29:54,0.26,0.0,29.08,0.26,0.0,70.41
1345,29.9,251,0,494,2024-11-04 23:29:55,0.51,0.0,28.64,0.0,0.0,70.84
1346,29.9,251,0,538,2024-11-04 23:29:56,0.0,0.0,29.16,0.0,0.0,70.84
1347,29.9,251,0,567,2024-11-04 23:29:57,0.77,0.0,28.09,0.0,0.0,71.13
1348,29.8,250,0,584,2024-11-04 23:29:58,0.26,0.0,28.39,0.0,0.0,71.36
1349,30.1,253,1,461,2024-11-04 23:29:59,1.02,0.0,29.34,1.02,0.0,68.62
1350,29.9,251,0,516,2024-11-04 23:30:00,0.0,0.0,28.53,0.0,0.0,71.47
1351,28.4,238,133,407,2024-11-04 23:30:01,0.51,0.0,28.32,0.0,0.0,71.17
1352,29.9,251,0,454,2024-11-04 23:30:02,0.25,0.0,29.72,0.0,0.0,70.03
1353,29.9,251,0,498,2024-11-04 23:30:03,0.25,0.0,29.19,0.0,0.0,70.56
1354,29.9,251,0,537,2024-11-04 23:30:04,0.26,0.0,28.87,0.26,0.0,70.62
1355,29.1,244,0,574,2024-11-04 23:30:05,0.26,0.0,28.72,0.0,0.0,71.03
1356,28.4,238,0,608,2024-11-04 23:30:06,0.51,0.0,29.01,0.0,0.0,70.48
1357,28.2,237,1,488,2024-11-04 23:30:07,16.11,0.0,29.41,0.0,0.0,54.48
1358,29.6,249,0,537,2024-11-04 23:30:08,14.29,0.0,29.85,0.0,0.0,55.87
1359,28.9,242,0,571,2024-11-04 23:30:09,0.51,0.0,28.39,0.0,0.0,71.1
1360,28.6,240,0,593,2024-11-04 23:30:10,0.51,0.0,28.57,0.26,0.0,70.66
1361,28.4,238,0,605,2024-11-04 23:30:11,0.0,0.0,29.34,0.0,0.0,70.66
1362,28.2,237,0,637,2024-11-04 23:30:12,0.51,0.0,29.16,0.0,0.0,70.33
1363,28.4,238,5,494,2024-11-04 23:30:13,0.0,0.0,29.74,0.0,0.0,70.26
1364,27.6,232,0,553,2024-11-04 23:30:14,0.51,0.0,28.93,0.0,0.0,70.56
1365,28.5,239,0,596,2024-11-04 23:30:15,23.53,0.0,29.67,0.0,0.0,46.8
1366,29.0,243,2,447,2024-11-04 23:30:16,4.9,0.0,28.61,0.0,0.0,66.49
1367,29.4,246,0,489,2024-11-04 23:30:17,0.0,0.0,29.55,0.0,0.0,70.45
1368,29.9,251,0,529,2024-11-04 23:30:18,1.03,0.0,29.05,0.0,0.0,69.92
1369,29.4,246,0,566,2024-11-04 23:30:19,0.26,0.0,27.53,0.0,0.0,72.21
1370,29.6,249,1,425,2024-11-04 23:30:20,0.26,0.0,28.72,0.26,0.0,70.77
1371,29.9,251,0,489,2024-11-04 23:30:21,0.76,0.0,29.95,0.0,0.0,69.29
1372,28.6,240,0,536,2024-11-04 23:30:22,5.61,0.0,29.08,0.0,0.0,65.31
1373,29.4,246,0,566,2024-11-04 23:30:23,22.9,0.0,29.26,0.0,0.0,47.84
1374,29.8,250,0,585,2024-11-04 23:30:24,0.0,0.0,28.46,0.0,0.0,71.54
1375,29.6,249,5,447,2024-11-04 23:30:25,0.77,0.0,27.95,0.26,0.0,71.03
1376,29.9,251,0,505,2024-11-04 23:30:26,0.76,0.0,29.11,0.0,0.0,70.13
1377,29.9,251,0,547,2024-11-04 23:30:27,0.26,0.0,28.46,0.0,0.0,71.28
1378,29.9,251,0,574,2024-11-04 23:30:28,0.51,0.0,30.53,0.0,0.0,68.96
1379,28.9,242,1,521,2024-11-04 23:30:29,0.26,0.0,28.83,0.0,0.0,70.92
1380,28.9,242,0,455,2024-11-04 23:30:30,16.58,0.0,29.85,0.0,0.0,53.57
1381,29.9,251,0,499,2024-11-04 23:30:31,11.89,0.0,28.42,0.0,0.0,59.69
1382,29.8,250,0,538,2024-11-04 23:30:32,0.26,0.0,29.38,7.73,0.0,62.63
1383,29.9,251,0,576,2024-11-04 23:30:33,0.51,0.0,29.01,1.27,0.0,69.21
1384,30.0,252,3,449,2024-11-04 23:30:34,0.0,0.0,28.83,0.0,0.0,71.17
1385,29.8,250,0,505,2024-11-04 23:30:35,0.77,0.0,28.28,0.0,0.0,70.95
1386,29.9,251,0,545,2024-11-04 23:30:36,0.26,0.0,29.08,0.0,0.0,70.66
1387,29.1,244,0,570,2024-11-04 23:30:37,0.26,0.0,28.72,0.0,0.0,71.03
1388,28.8,241,1,414,2024-11-04 23:30:38,25.32,0.0,28.64,0.0,0.0,46.04
1389,30.2,254,0,460,2024-11-04 23:30:39,3.83,0.0,29.08,0.26,0.0,66.84
1390,29.9,251,0,503,2024-11-04 23:30:40,0.25,0.0,28.75,0.0,0.0,70.99
1391,29.9,251,0,542,2024-11-04 23:30:41,0.26,0.0,28.53,0.0,0.0,71.21
1392,29.8,250,0,580,2024-11-04 23:30:42,0.0,0.0,28.61,0.0,0.0,71.39
1393,29.4,246,6,455,2024-11-04 23:30:43,0.26,0.0,29.08,0.51,0.0,70.15
1394,29.0,243,0,511,2024-11-04 23:30:44,17.3,0.0,29.77,0.25,0.0,52.67
1395,29.6,249,0,548,2024-11-04 23:30:45,11.05,0.0,28.79,0.0,0.0,60.15
1396,29.0,243,0,572,2024-11-04 23:30:46,0.0,0.0,28.64,0.26,0.0,71.1
1397,28.5,239,0,590,2024-11-04 23:30:47,1.02,0.0,30.1,0.0,0.0,68.88
1398,28.4,238,0,623,2024-11-04 23:30:48,0.0,0.0,28.68,0.0,0.0,71.32
1399,29.0,243,2,481,2024-11-04 23:30:49,0.51,0.0,29.34,0.0,0.0,70.15
1400,28.9,242,0,541,2024-11-04 23:30:50,0.0,0.0,29.16,0.0,0.0,70.84
1401,28.0,235,0,583,2024-11-04 23:30:51,2.56,0.0,28.72,0.0,0.0,68.72
1402,28.4,238,0,610,2024-11-04 23:30:52,25.58,0.0,29.16,0.0,0.0,45.27
1403,29.4,246,2,461,2024-11-04 23:30:53,1.29,0.0,28.09,0.0,0.0,70.62
1404,29.9,251,0,503,2024-11-04 23:30:54,0.25,0.0,29.01,0.0,0.0,70.74
1405,29.4,246,0,542,2024-11-04 23:30:55,0.0,0.0,29.26,0.0,0.0,70.74
1406,29.9,251,0,580,2024-11-04 23:30:56,0.0,0.0,28.53,0.0,0.0,71.47
1407,29.5,247,3,447,2024-11-04 23:30:57,0.51,0.0,28.75,0.25,0.0,70.48
1408,30.0,252,0,505,2024-11-04 23:30:58,0.0,0.0,28.17,0.0,0.0,71.83
1409,27.9,234,0,547,2024-11-04 23:30:59,10.18,0.0,29.52,0.0,0.0,60.31
1410,28.8,241,0,575,2024-11-04 23:31:00,18.11,0.0,29.59,0.0,0.0,52.3
1411,28.8,241,0,590,2024-11-04 23:31:01,0.77,0.0,28.72,0.0,0.0,70.51
1412,28.8,241,4,446,2024-11-04 23:31:02,0.26,0.0,28.9,0.26,0.0,70.59
1413,30.0,252,0,508,2024-11-04 23:31:03,0.26,0.0,28.28,0.0,0.0,71.47
1414,29.8,250,0,551,2024-11-04 23:31:04,0.0,0.0,29.16,0.0,0.0,70.84
1415,29.9,251,0,580,2024-11-04 23:31:05,0.52,0.0,27.72,0.0,0.0,71.76
1416,29.2,245,1,432,2024-11-04 23:31:06,0.77,0.0,29.64,0.0,0.0,69.59
1417,28.4,238,0,476,2024-11-04 23:31:07,18.27,0.0,29.7,0.25,0.0,51.78
1418,29.8,250,0,517,2024-11-04 23:31:08,10.77,0.0,28.72,0.0,0.0,60.51
1419,29.9,251,0,556,2024-11-04 23:31:09,0.26,0.0,29.08,0.0,0.0,70.66
1420,29.9,251,0,593,2024-11-04 23:31:10,0.77,0.0,27.95,0.0,0.0,71.28
1421,29.8,250,4,475,2024-11-04 23:31:11,0.0,0.0,28.97,0.0,0.0,71.03
1422,29.9,251,0,526,2024-11-04 23:31:12,0.77,0.0,28.83,0.0,0.0,70.41
1423,29.8,250,0,559,2024-11-04 23:31:13,0.0,0.0,29.7,0.0,0.0,70.3
1424,28.6,240,0,580,2024-11-04 23:31:14,0.77,0.0,28.79,0.51,0.0,69.92
1425,28.8,241,3,430,2024-11-04 23:31:15,25.45,0.0,29.52,0.0,0.0,45.04
1426,29.5,247,0,474,2024-11-04 23:31:16,2.78,0.0,29.37,0.0,0.0,67.85
1427,29.9,251,0,516,2024-11-04 23:31:17,1.01,0.0,29.8,0.0,0.0,69.19
1428,29.9,251,0,553,2024-11-04 23:31:18,0.25,0.0,29.52,0.0,0.0,70.23
1429,29.4,246,0,589,2024-11-04 23:31:19,0.52,0.0,28.09,0.0,0.0,71.39
1430,29.8,250,1,473,2024-11-04 23:31:20,0.26,0.0,29.38,0.0,0.0,70.36
1431,29.8,250,0,522,2024-11-04 23:31:21,0.51,0.0,28.57,0.0,0.0,70.92
1432,28.2,237,0,556,2024-11-04 23:31:22,7.67,0.0,29.41,0.0,0.0,62.92
1433,28.6,240,0,577,2024-11-04 23:31:23,21.39,0.0,28.09,0.0,0.0,50.52
1434,29.2,245,13,433,2024-11-04 23:31:24,0.26,0.0,28.9,0.26,0.0,70.59
1435,29.4,246,0,479,2024-11-04 23:31:25,0.0,0.0,28.97,0.0,0.0,71.03
1436,30.0,252,0,519,2024-11-04 23:31:26,0.26,0.0,28.83,0.0,0.0,70.92
1437,29.9,251,0,557,2024-11-04 23:31:27,0.0,0.0,29.23,0.0,0.0,70.77
1438,29.1,244,1,523,2024-11-04 23:31:28,0.0,0.0,27.84,0.0,0.0,72.16
1439,29.0,243,0,479,2024-11-04 23:31:29,0.52,0.0,29.35,0.26,0.0,69.87
1440,28.5,239,0,526,2024-11-04 23:31:30,17.99,0.0,29.31,1.03,0.0,51.67
1441,29.2,245,0,559,2024-11-04 23:31:31,7.91,0.0,28.83,0.0,0.0,63.27
1442,28.9,242,0,579,2024-11-04 23:31:32,0.0,0.0,29.34,0.0,0.0,70.66
1443,29.0,243,0,603,2024-11-04 23:31:33,0.51,0.0,28.39,0.0,0.0,71.1
1444,29.1,244,3,470,2024-11-04 23:31:34,0.26,0.0,28.64,0.26,0.0,70.84
1445,29.4,246,0,527,2024-11-04 23:31:35,0.26,0.0,28.9,0.0,0.0,70.84
1446,29.4,246,0,567,2024-11-04 23:31:36,0.26,0.0,28.83,0.0,0.0,70.92
1447,29.4,246,1,414,2024-11-04 23:31:37,0.51,0.0,29.01,0.0,0.0,70.48
1448,30.0,252,0,460,2024-11-04 23:31:38,0.74,0.0,30.69,0.0,0.0,68.56
1449,29.4,246,0,502,2024-11-04 23:31:39,0.0,0.0,29.7,0.0,0.0,70.3
1450,29.9,251,0,542,2024-11-04 23:31:40,0.26,0.0,28.53,0.0,0.0,71.21
1451,29.4,246,0,577,2024-11-04 23:31:41,0.26,0.0,28.35,0.0,0.0,71.39
1452,29.8,250,7,454,2024-11-04 23:31:42,0.78,0.0,27.91,0.0,0.0,71.32
1453,29.2,245,0,508,2024-11-04 23:31:43,1.01,0.0,29.87,0.0,0.0,69.11
1454,28.4,238,0,546,2024-11-04 23:31:44,17.79,0.0,30.08,0.0,0.0,52.13
1455,29.4,246,0,571,2024-11-04 23:31:45,11.6,0.0,28.35,0.52,0.0,59.54
1456,29.9,251,0,590,2024-11-04 23:31:46,0.52,0.0,28.09,0.0,0.0,71.39
1457,28.8,241,82,334,2024-11-04 23:31:47,0.26,0.0,28.09,0.0,0.0,71.65
1458,29.4,246,1,305,2024-11-04 23:31:48,0.0,0.0,27.81,0.0,0.0,72.19
1459,29.9,251,0,366,2024-11-04 23:31:49,0.52,0.0,28.61,0.0,0.0,70.88
1460,29.9,251,0,420,2024-11-04 23:31:50,0.26,0.0,28.53,0.0,0.0,71.21
1461,28.9,242,0,464,2024-11-04 23:31:51,3.35,0.0,28.35,0.0,0.0,68.3
1462,29.0,243,0,505,2024-11-04 23:31:52,25.7,0.0,29.01,0.0,0.0,45.29
1463,30.2,254,0,545,2024-11-04 23:31:53,0.51,0.0,28.64,0.0,0.0,70.84
1464,29.9,251,0,581,2024-11-04 23:31:54,0.26,0.0,28.9,0.0,0.0,70.84
1465,29.6,249,1,463,2024-11-04 23:31:55,0.25,0.0,29.29,0.51,0.0,69.95
1466,29.9,251,0,514,2024-11-04 23:31:56,0.0,0.0,29.05,0.0,0.0,70.95
1467,29.8,250,0,550,2024-11-04 23:31:57,0.0,0.0,29.41,0.0,0.0,70.59
1468,30.0,252,0,572,2024-11-04 23:31:58,0.51,0.0,28.32,0.0,0.0,71.17
1469,28.0,235,1,423,2024-11-04 23:31:59,9.54,0.0,29.12,0.0,0.0,61.34
1470,29.4,246,0,487,2024-11-04 23:32:00,19.04,0.0,29.7,0.0,0.0,51.27
1471,29.9,251,0,531,2024-11-04 23:32:01,0.51,0.0,28.53,0.0,0.0,70.95
1472,29.0,243,160,397,2024-11-04 23:32:02,0.0,0.0,29.34,0.0,0.0,70.66
1473,29.9,251,0,446,2024-11-04 23:32:03,0.76,0.0,27.48,0.0,0.0,71.76
1474,29.8,250,0,489,2024-11-04 23:32:04,0.0,0.0,28.31,0.0,0.0,71.69
